Cinput1	 Cinput2	 K0	 v0	 ero_rate	 depo_rate1	 depo_rate2	 RRMSE
14.000000	 19.000000	 0.001000	 0.020000	 0.000700	 -0.000800	 -0.001000	 5.932885
14.000000	 19.000000	 0.001000	 0.020000	 0.000700	 -0.000800	 -0.000500	 6.370870
14.000000	 19.000000	 0.001000	 0.020000	 0.000700	 -0.000600	 -0.003000	 5.283275
14.000000	 19.000000	 0.001000	 0.020000	 0.000700	 -0.000600	 -0.002500	 5.301698
14.000000	 19.000000	 0.001000	 0.020000	 0.000700	 -0.000600	 -0.002000	 5.417206
14.000000	 19.000000	 0.001000	 0.020000	 0.000700	 -0.000600	 -0.001500	 5.639596
14.000000	 19.000000	 0.001000	 0.020000	 0.000700	 -0.000600	 -0.001000	 5.970590
14.000000	 19.000000	 0.001000	 0.020000	 0.000700	 -0.000600	 -0.000500	 6.405997
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.001000	 -0.003000	 4.583687
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.001000	 -0.002500	 4.538621
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.001000	 -0.002000	 4.580866
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.001000	 -0.001500	 4.721736
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.001000	 -0.001000	 4.964642
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.001000	 -0.000500	 5.306440
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.000800	 -0.003000	 4.566272
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.000800	 -0.002500	 4.521032
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.000800	 -0.002000	 4.563440
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.000800	 -0.001500	 4.704832
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.000800	 -0.001000	 4.948568
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.000800	 -0.000500	 5.291404
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.000600	 -0.003000	 4.570061
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.000600	 -0.002500	 4.524859
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.000600	 -0.002000	 4.567232
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.000600	 -0.001500	 4.708510
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.000600	 -0.001000	 4.952064
14.000000	 19.000000	 0.001000	 0.030000	 0.000100	 -0.000600	 -0.000500	 5.294674
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.001000	 -0.003000	 4.550534
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.001000	 -0.002500	 4.505136
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.001000	 -0.002000	 4.547692
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.001000	 -0.001500	 4.689559
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.001000	 -0.001000	 4.934049
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.001000	 -0.000500	 5.277829
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.000800	 -0.003000	 4.532992
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.000800	 -0.002500	 4.487416
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.000800	 -0.002000	 4.530139
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.000800	 -0.001500	 4.672539
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.000800	 -0.001000	 4.917875
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.000800	 -0.000500	 5.262711
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.000600	 -0.003000	 4.536809
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.000600	 -0.002500	 4.491272
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.000600	 -0.002000	 4.533958
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.000600	 -0.001500	 4.676242
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.000600	 -0.001000	 4.921393
14.000000	 19.000000	 0.001000	 0.030000	 0.000300	 -0.000600	 -0.000500	 5.265999
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.001000	 -0.003000	 4.530101
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.001000	 -0.002500	 4.484496
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.001000	 -0.002000	 4.527247
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.001000	 -0.001500	 4.669734
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.001000	 -0.001000	 4.915211
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.001000	 -0.000500	 5.260222
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.000800	 -0.003000	 4.512479
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.000800	 -0.002500	 4.466695
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.000800	 -0.002000	 4.509614
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.000800	 -0.001500	 4.652642
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.000800	 -0.001000	 4.898975
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.000800	 -0.000500	 5.245053
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.000600	 -0.003000	 4.516314
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.000600	 -0.002500	 4.470568
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.000600	 -0.002000	 4.513450
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.000600	 -0.001500	 4.656360
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.000600	 -0.001000	 4.902506
14.000000	 19.000000	 0.001000	 0.030000	 0.000500	 -0.000600	 -0.000500	 5.248352
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.001000	 -0.003000	 4.521477
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.001000	 -0.002500	 4.475785
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.001000	 -0.002000	 4.518617
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.001000	 -0.001500	 4.661369
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.001000	 -0.001000	 4.907264
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.001000	 -0.000500	 5.252797
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.000800	 -0.003000	 4.503822
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.000800	 -0.002500	 4.457948
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.000800	 -0.002000	 4.500951
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.000800	 -0.001500	 4.644245
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.000800	 -0.001000	 4.891001
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.000800	 -0.000500	 5.237607
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.000600	 -0.003000	 4.507663
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.000600	 -0.002500	 4.461829
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.000600	 -0.002000	 4.504794
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.000600	 -0.001500	 4.647971
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.000600	 -0.001000	 4.894539
14.000000	 19.000000	 0.001000	 0.030000	 0.000700	 -0.000600	 -0.000500	 5.240910
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.001000	 -0.003000	 5.412468
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.001000	 -0.002500	 5.326486
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.001000	 -0.002000	 5.295455
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.001000	 -0.001500	 5.330375
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.001000	 -0.001000	 5.439361
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.001000	 -0.000500	 5.627457
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.000800	 -0.003000	 5.375936
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.000800	 -0.002500	 5.289361
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.000800	 -0.002000	 5.258110
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.000800	 -0.001500	 5.293277
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.000800	 -0.001000	 5.403011
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.000800	 -0.000500	 5.592329
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.000600	 -0.003000	 5.354021
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.000600	 -0.002500	 5.267086
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.000600	 -0.002000	 5.235702
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.000600	 -0.001500	 5.271018
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.000600	 -0.001000	 5.381207
14.000000	 19.000000	 0.001000	 0.040000	 0.000100	 -0.000600	 -0.000500	 5.571266
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.001000	 -0.003000	 5.363759
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.001000	 -0.002500	 5.276984
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.001000	 -0.002000	 5.245660
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.001000	 -0.001500	 5.280909
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.001000	 -0.001000	 5.390896
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.001000	 -0.000500	 5.580625
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.000800	 -0.003000	 5.326894
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.000800	 -0.002500	 5.239508
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.000800	 -0.002000	 5.207958
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.000800	 -0.001500	 5.243461
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.000800	 -0.001000	 5.354217
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.000800	 -0.000500	 5.545201
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.000600	 -0.003000	 5.304776
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.000600	 -0.002500	 5.217020
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.000600	 -0.002000	 5.185333
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.000600	 -0.001500	 5.220990
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.000600	 -0.001000	 5.332212
14.000000	 19.000000	 0.001000	 0.040000	 0.000300	 -0.000600	 -0.000500	 5.523957
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.001000	 -0.003000	 5.329054
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.001000	 -0.002500	 5.241704
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.001000	 -0.002000	 5.210168
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.001000	 -0.001500	 5.245655
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.001000	 -0.001000	 5.356366
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.001000	 -0.000500	 5.547276
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.000800	 -0.003000	 5.291946
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.000800	 -0.002500	 5.203974
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.000800	 -0.002000	 5.172207
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.000800	 -0.001500	 5.207954
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.000800	 -0.001000	 5.319449
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.000800	 -0.000500	 5.511638
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.000600	 -0.003000	 5.269682
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.000600	 -0.002500	 5.181331
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.000600	 -0.002000	 5.149425
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.000600	 -0.001500	 5.185329
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.000600	 -0.001000	 5.297300
14.000000	 19.000000	 0.001000	 0.040000	 0.000500	 -0.000600	 -0.000500	 5.490265
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.001000	 -0.003000	 5.305920
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.001000	 -0.002500	 5.218183
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.001000	 -0.002000	 5.186504
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.001000	 -0.001500	 5.222152
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.001000	 -0.001000	 5.333351
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.001000	 -0.000500	 5.525056
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.000800	 -0.003000	 5.268649
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.000800	 -0.002500	 5.180281
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.000800	 -0.002000	 5.148369
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.000800	 -0.001500	 5.184280
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.000800	 -0.001000	 5.296273
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.000800	 -0.000500	 5.489274
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.000600	 -0.003000	 5.246286
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.000600	 -0.002500	 5.157535
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.000600	 -0.002000	 5.125481
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.000600	 -0.001500	 5.161551
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.000600	 -0.001000	 5.274027
14.000000	 19.000000	 0.001000	 0.040000	 0.000700	 -0.000600	 -0.000500	 5.467813
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.001000	 -0.003000	 5.218597
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.001000	 -0.002500	 5.236831
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.001000	 -0.002000	 5.353256
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.001000	 -0.001500	 5.577640
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.001000	 -0.001000	 5.911484
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.001000	 -0.000500	 6.350240
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.000800	 -0.003000	 5.237719
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.000800	 -0.002500	 5.255888
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.000800	 -0.002000	 5.371900
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.000800	 -0.001500	 5.595536
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.000800	 -0.001000	 5.928372
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.000800	 -0.000500	 6.365964
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.000600	 -0.003000	 5.280167
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.000600	 -0.002500	 5.298190
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.000600	 -0.002000	 5.413296
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.000600	 -0.001500	 5.635289
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.000600	 -0.001000	 5.965908
14.000000	 19.000000	 0.001500	 0.020000	 0.000100	 -0.000600	 -0.000500	 6.400935
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.001000	 -0.003000	 5.211362
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.001000	 -0.002500	 5.229622
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.001000	 -0.002000	 5.346204
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.001000	 -0.001500	 5.570871
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.001000	 -0.001000	 5.905098
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.001000	 -0.000500	 6.344296
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.000800	 -0.003000	 5.230511
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.000800	 -0.002500	 5.248704
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.000800	 -0.002000	 5.364871
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.000800	 -0.001500	 5.588789
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.000800	 -0.001000	 5.922004
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.000800	 -0.000500	 6.360035
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.000600	 -0.003000	 5.273017
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.000600	 -0.002500	 5.291064
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.000600	 -0.002000	 5.406321
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.000600	 -0.001500	 5.628590
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.000600	 -0.001000	 5.959580
14.000000	 19.000000	 0.001500	 0.020000	 0.000300	 -0.000600	 -0.000500	 6.395038
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.001000	 -0.003000	 5.212377
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.001000	 -0.002500	 5.230633
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.001000	 -0.002000	 5.347193
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.001000	 -0.001500	 5.571821
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.001000	 -0.001000	 5.905994
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.001000	 -0.000500	 6.345129
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.000800	 -0.003000	 5.231522
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.000800	 -0.002500	 5.249712
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.000800	 -0.002000	 5.365857
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.000800	 -0.001500	 5.589735
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.000800	 -0.001000	 5.922897
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.000800	 -0.000500	 6.360866
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.000600	 -0.003000	 5.274020
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.000600	 -0.002500	 5.292064
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.000600	 -0.002000	 5.407299
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.000600	 -0.001500	 5.629530
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.000600	 -0.001000	 5.960468
14.000000	 19.000000	 0.001500	 0.020000	 0.000500	 -0.000600	 -0.000500	 6.395865
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.001000	 -0.003000	 5.221853
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.001000	 -0.002500	 5.240076
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.001000	 -0.002000	 5.356431
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.001000	 -0.001500	 5.580687
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.001000	 -0.001000	 5.914359
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.001000	 -0.000500	 6.352917
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.000800	 -0.003000	 5.240964
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.000800	 -0.002500	 5.259121
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.000800	 -0.002000	 5.375063
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.000800	 -0.001500	 5.598573
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.000800	 -0.001000	 5.931239
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.000800	 -0.000500	 6.368634
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.000600	 -0.003000	 5.283386
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.000600	 -0.002500	 5.301398
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.000600	 -0.002000	 5.416435
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.000600	 -0.001500	 5.638305
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.000600	 -0.001000	 5.968757
14.000000	 19.000000	 0.001500	 0.020000	 0.000700	 -0.000600	 -0.000500	 6.403590
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.001000	 -0.003000	 4.584358
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.001000	 -0.002500	 4.539126
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.001000	 -0.002000	 4.581150
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.001000	 -0.001500	 4.721735
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.001000	 -0.001000	 4.964305
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.001000	 -0.000500	 5.305737
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.000800	 -0.003000	 4.566867
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.000800	 -0.002500	 4.521461
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.000800	 -0.002000	 4.563647
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.000800	 -0.001500	 4.704755
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.000800	 -0.001000	 4.948158
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.000800	 -0.000500	 5.290632
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.000600	 -0.003000	 4.570555
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.000600	 -0.002500	 4.525186
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.000600	 -0.002000	 4.567338
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.000600	 -0.001500	 4.708335
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.000600	 -0.001000	 4.951562
14.000000	 19.000000	 0.001500	 0.030000	 0.000100	 -0.000600	 -0.000500	 5.293815
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.001000	 -0.003000	 4.551348
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.001000	 -0.002500	 4.505785
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.001000	 -0.002000	 4.548117
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.001000	 -0.001500	 4.689692
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.001000	 -0.001000	 4.933838
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.001000	 -0.000500	 5.277241
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.000800	 -0.003000	 4.533730
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.000800	 -0.002500	 4.487989
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.000800	 -0.002000	 4.530487
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.000800	 -0.001500	 4.672596
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.000800	 -0.001000	 4.917591
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.000800	 -0.000500	 5.262054
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.000600	 -0.003000	 4.537445
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.000600	 -0.002500	 4.491741
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.000600	 -0.002000	 4.534204
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.000600	 -0.001500	 4.676200
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.000600	 -0.001000	 4.921016
14.000000	 19.000000	 0.001500	 0.030000	 0.000300	 -0.000600	 -0.000500	 5.265255
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.001000	 -0.003000	 4.530861
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.001000	 -0.002500	 4.485090
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.001000	 -0.002000	 4.527615
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.001000	 -0.001500	 4.669812
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.001000	 -0.001000	 4.914945
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.001000	 -0.000500	 5.259582
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.000800	 -0.003000	 4.513163
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.000800	 -0.002500	 4.467211
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.000800	 -0.002000	 4.509904
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.000800	 -0.001500	 4.652642
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.000800	 -0.001000	 4.898635
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.000800	 -0.000500	 5.244344
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.000600	 -0.003000	 4.516895
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.000600	 -0.002500	 4.470981
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.000600	 -0.002000	 4.513639
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.000600	 -0.001500	 4.656262
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.000600	 -0.001000	 4.902074
14.000000	 19.000000	 0.001500	 0.030000	 0.000500	 -0.000600	 -0.000500	 5.247556
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.001000	 -0.003000	 4.522129
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.001000	 -0.002500	 4.476269
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.001000	 -0.002000	 4.518877
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.001000	 -0.001500	 4.661340
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.001000	 -0.001000	 4.906897
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.001000	 -0.000500	 5.252062
